,Protocol,Compounds,InputFields,Iterations,NumPending,Hour,Day,Class
2176,J,428.0,57.0,20.0,0.0,14.283333333333333,Mon,VF
2177,J,425.0,129.0,20.0,2.0,12.916666666666666,Mon,VF
2178,J,418.0,130.0,20.0,3.0,17.2,Fri,VF
2179,J,419.0,58.0,20.0,0.0,13.533333333333333,Mon,VF
2180,J,425.0,29.0,20.0,0.0,21.083333333333332,Sun,VF
2181,J,423.0,27.0,20.0,0.0,21.1,Sun,VF
2182,J,423.0,29.0,20.0,0.0,21.116666666666667,Sun,VF
2183,J,430.0,27.0,20.0,0.0,21.066666666666666,Sun,VF
2184,J,431.0,26.0,20.0,0.0,21.083333333333332,Sun,VF
2185,J,435.0,23.0,20.0,0.0,21.066666666666666,Sun,VF
2186,J,431.0,25.0,20.0,0.0,0.11666666666666667,Mon,F
2187,J,439.0,360.0,20.0,0.0,16.5,Wed,F
2188,J,424.0,72.0,20.0,0.0,13.083333333333334,Sun,F
2189,J,444.0,29.0,20.0,0.0,21.1,Sun,VF
2190,J,441.0,29.0,20.0,0.0,21.083333333333332,Sun,VF
2191,J,50.0,207.0,20.0,0.0,15.483333333333333,Tue,VF
2192,J,36.0,236.0,20.0,0.0,11.45,Tue,VF
2193,J,43.0,278.0,20.0,0.0,17.116666666666667,Thu,VF
2194,J,47.0,701.0,100.0,0.0,15.433333333333334,Wed,VF
2195,J,49.0,704.0,100.0,0.0,15.283333333333333,Wed,VF
2196,J,45.0,705.0,150.0,0.0,15.45,Wed,F
2197,J,41.0,707.0,150.0,0.0,15.3,Wed,F
2198,J,48.0,707.0,200.0,0.0,17.766666666666666,Wed,F
2199,J,44.0,709.0,200.0,0.0,15.316666666666666,Wed,F
2200,J,45.0,708.0,20.0,0.0,14.233333333333333,Wed,VF
2201,J,434.0,72.0,20.0,0.0,13.1,Sun,F
2202,J,434.0,71.0,20.0,0.0,13.116666666666667,Sun,F
2203,J,442.0,31.0,20.0,0.0,21.1,Sun,VF
2204,J,447.0,29.0,20.0,0.0,21.116666666666667,Sun,F
2205,J,438.0,30.0,20.0,0.0,21.25,Sun,VF
2206,J,50.0,790.0,20.0,200.0,11.983333333333333,Thu,VF
2207,J,4515.0,55.0,20.0,0.0,16.616666666666667,Wed,F
2208,J,446.0,31.0,20.0,0.0,21.066666666666666,Sun,VF
2209,J,447.0,73.0,20.0,0.0,13.083333333333334,Sun,F
2210,J,445.0,75.0,20.0,0.0,13.083333333333334,Sun,F
2211,J,455.0,239.0,20.0,0.0,14.75,Tue,F
2212,J,456.0,243.0,20.0,0.0,14.7,Tue,F
2213,J,459.0,24.0,20.0,0.0,21.066666666666666,Sun,VF
2214,J,462.0,245.0,20.0,0.0,13.966666666666667,Tue,F
2215,J,448.0,243.0,20.0,0.0,13.95,Tue,F
2216,J,457.0,242.0,20.0,0.0,13.966666666666667,Tue,F
2217,J,459.0,493.0,20.0,9.0,11.966666666666667,Thu,F
2218,J,453.0,75.0,20.0,0.0,13.116666666666667,Sun,F
2219,J,461.0,28.0,20.0,0.0,21.066666666666666,Sun,VF
2220,J,38.0,80.0,20.0,0.0,13.366666666666667,Mon,VF
2221,J,466.0,24.0,20.0,0.0,21.083333333333332,Sun,VF
2222,J,455.0,366.0,20.0,0.0,2.0,Fri,VF
2223,J,457.0,28.0,20.0,0.0,22.333333333333332,Sun,VF
2224,J,469.0,75.0,20.0,0.0,13.066666666666666,Sun,F
2225,J,467.0,109.0,20.0,1.0,19.316666666666666,Mon,VF
2226,J,466.0,145.0,20.0,0.0,6.15,Fri,VF
2227,J,466.0,159.0,20.0,27.0,15.65,Wed,VF
2228,J,458.0,163.0,20.0,1.0,16.816666666666666,Mon,VF
2229,J,472.0,240.0,20.0,1.0,17.533333333333335,Mon,VF
2230,J,471.0,241.0,20.0,0.0,17.616666666666667,Mon,VF
2231,J,461.0,262.0,20.0,0.0,19.633333333333333,Mon,VF
2232,J,471.0,26.0,20.0,0.0,21.066666666666666,Sun,VF
2233,J,457.0,73.0,20.0,0.0,13.066666666666666,Sun,F
2234,J,52.0,328.0,20.0,0.0,15.6,Fri,VF
2235,J,475.0,25.0,20.0,0.0,21.066666666666666,Sun,VF
2236,J,477.0,78.0,20.0,0.0,13.066666666666666,Sun,F
2237,J,475.0,73.0,20.0,0.0,13.066666666666666,Sun,F
2238,J,471.0,26.0,20.0,0.0,21.05,Sun,VF
2239,J,472.0,32.0,20.0,0.0,21.066666666666666,Sun,VF
2240,J,470.0,73.0,20.0,0.0,13.1,Sun,F
2241,J,474.0,126.0,20.0,4.0,14.366666666666667,Mon,VF
2242,J,470.0,56.0,20.0,0.0,14.283333333333333,Mon,VF
2243,J,483.0,123.0,20.0,0.0,12.933333333333334,Mon,VF
2244,J,484.0,132.0,20.0,0.0,17.266666666666666,Fri,F
2245,J,485.0,26.0,20.0,0.0,21.066666666666666,Sun,VF
2246,J,484.0,32.0,20.0,0.0,21.066666666666666,Sun,VF
2247,J,485.0,29.0,20.0,0.0,21.066666666666666,Sun,VF
2248,J,484.0,25.0,20.0,0.0,21.066666666666666,Sun,VF
2249,J,53.0,174.0,20.0,0.0,17.466666666666665,Fri,VF
2250,J,41.0,180.0,20.0,0.0,17.466666666666665,Fri,VF
2251,J,48.0,253.0,20.0,0.0,12.25,Fri,VF
2252,J,44.0,412.0,20.0,1.0,17.516666666666666,Fri,VF
2253,J,44.0,530.0,20.0,0.0,11.966666666666667,Fri,VF
2254,J,45.0,61.0,20.0,0.0,10.75,Fri,VF
2255,J,489.0,78.0,20.0,0.0,13.066666666666666,Sun,F
2256,J,475.0,989.0,20.0,0.0,11.166666666666666,Tue,F
2257,J,480.0,1417.0,20.0,0.0,14.516666666666667,Mon,F
2258,J,484.0,139.0,20.0,0.0,9.716666666666667,Mon,VF
2259,J,478.0,385.0,20.0,0.0,14.983333333333333,Mon,F
2260,J,484.0,714.0,20.0,2.0,14.216666666666667,Mon,M
2261,J,480.0,143.0,20.0,0.0,13.583333333333334,Thu,VF
2262,J,481.0,37.0,10.0,0.0,12.833333333333334,Mon,VF
2263,J,490.0,35.0,20.0,0.0,12.833333333333334,Mon,VF
2264,J,482.0,73.0,20.0,0.0,13.083333333333334,Sun,F
2265,J,485.0,69.0,20.0,0.0,8.566666666666666,Mon,F
2266,J,4952.0,18.0,20.0,0.0,10.133333333333333,Thu,F
2267,J,501.0,77.0,20.0,0.0,13.083333333333334,Sun,F
2268,J,498.0,75.0,20.0,0.0,13.583333333333334,Mon,VF
2269,J,489.0,75.0,20.0,0.0,13.066666666666666,Sun,F
2270,J,489.0,76.0,20.0,0.0,13.083333333333334,Sun,F
2271,J,507.0,149.0,20.0,38.0,13.916666666666666,Tue,VF
2272,J,501.0,72.0,20.0,0.0,13.083333333333334,Sun,F
2273,J,43.0,99.0,20.0,0.0,10.3,Fri,VF
2274,J,45.0,104.0,20.0,0.0,9.933333333333334,Fri,VF
2275,J,49.0,108.0,20.0,0.0,10.75,Wed,VF
2276,J,43.0,112.0,20.0,0.0,10.066666666666666,Fri,VF
2277,J,45.0,111.0,20.0,0.0,16.183333333333334,Wed,VF
2278,J,50.0,125.0,20.0,0.0,17.25,Tue,VF
2279,J,53.0,141.0,20.0,0.0,16.35,Fri,VF
2280,J,51.0,156.0,20.0,0.0,16.133333333333333,Fri,VF
2281,J,44.0,173.0,20.0,0.0,16.6,Fri,VF
2282,J,49.0,174.0,20.0,0.0,16.716666666666665,Mon,VF
2283,J,56.0,27.0,20.0,0.0,20.183333333333334,Wed,VF
2284,J,44.0,10.0,20.0,0.0,11.45,Thu,VF
2285,J,511.0,69.0,20.0,0.0,13.083333333333334,Sun,F
2286,J,517.0,77.0,20.0,0.0,13.083333333333334,Sun,F
2287,J,517.0,70.0,20.0,0.0,13.083333333333334,Sun,F
2288,J,522.0,69.0,20.0,0.0,13.083333333333334,Sun,F
2289,J,519.0,76.0,20.0,0.0,13.083333333333334,Sun,F
2290,J,47.0,107.0,20.0,0.0,14.65,Mon,VF
2291,J,48.0,113.0,20.0,0.0,13.383333333333333,Mon,VF
2292,J,51.0,176.0,20.0,0.0,13.133333333333333,Wed,VF
2293,J,52.0,176.0,20.0,0.0,14.916666666666666,Mon,VF
2294,J,55.0,327.0,20.0,5605.0,13.6,Fri,VF
2295,J,48.0,67.0,20.0,0.0,12.816666666666666,Mon,VF
2296,J,531.0,69.0,20.0,0.0,13.083333333333334,Sun,F
2297,J,535.0,69.0,20.0,0.0,13.083333333333334,Sun,F
2298,J,529.0,221.0,20.0,131.0,22.216666666666665,Mon,F
2299,J,529.0,256.0,20.0,0.0,18.316666666666666,Thu,VF
2300,J,532.0,115.0,20.0,0.0,11.966666666666667,Sun,VF
2301,J,529.0,118.0,20.0,0.0,10.65,Wed,VF
2302,J,534.0,149.0,20.0,22.0,11.5,Wed,VF
2303,J,531.0,196.0,20.0,2.0,13.9,Tue,VF
2304,J,533.0,263.0,20.0,0.0,12.533333333333333,Wed,VF
2305,J,533.0,326.0,20.0,0.0,14.8,Thu,F
2306,J,535.0,324.0,20.0,6.0,10.166666666666666,Fri,F
2307,J,532.0,71.0,20.0,0.0,15.7,Wed,VF
2308,J,531.0,75.0,20.0,0.0,13.083333333333334,Sun,VF
2309,J,543.0,71.0,20.0,0.0,13.066666666666666,Sun,F
2310,J,555.0,73.0,20.0,0.0,13.083333333333334,Sun,F
2311,J,552.0,70.0,20.0,0.0,13.083333333333334,Sun,F
2312,J,55.0,222.0,50.0,0.0,15.383333333333333,Fri,VF
2313,J,63.0,256.0,50.0,0.0,15.116666666666667,Fri,VF
2314,J,62.0,325.0,50.0,0.0,15.433333333333334,Fri,F
2315,J,60.0,385.0,50.0,20.0,15.15,Tue,VF
2316,J,63.0,530.0,20.0,0.0,16.316666666666666,Mon,VF
2317,J,57.0,525.0,20.0,4.0,16.316666666666666,Mon,VF
2318,J,53.0,534.0,20.0,5.0,16.15,Fri,VF
2319,J,53.0,528.0,50.0,0.0,13.866666666666667,Fri,VF
2320,J,55.0,532.0,50.0,0.0,13.883333333333333,Fri,VF
2321,J,52.0,533.0,50.0,0.0,15.583333333333334,Fri,F
2322,J,57.0,531.0,50.0,22.0,13.883333333333333,Fri,VF
2323,J,52.0,531.0,50.0,27.0,13.883333333333333,Fri,VF
2324,J,61.0,534.0,50.0,55.0,13.883333333333333,Fri,VF
2325,J,560.0,163.0,40.0,96.0,15.216666666666667,Mon,F
2326,J,558.0,123.0,10.0,0.0,10.3,Tue,VF
2327,J,561.0,72.0,20.0,0.0,13.083333333333334,Sun,F
2328,J,562.0,72.0,20.0,0.0,13.1,Sun,F
2329,J,566.0,70.0,20.0,0.0,13.1,Sun,F
2330,J,569.0,72.0,20.0,0.0,13.1,Sun,F
2331,J,569.0,78.0,20.0,0.0,13.1,Sun,F
2332,J,55.0,154.0,20.0,0.0,3.0,Tue,VF
2333,J,577.0,75.0,20.0,0.0,13.116666666666667,Sun,F
2334,J,570.0,77.0,20.0,0.0,13.1,Sun,F
2335,J,572.0,75.0,20.0,0.0,13.1,Sun,F
2336,J,583.0,76.0,20.0,0.0,13.1,Sun,F
2337,J,571.0,76.0,20.0,0.0,0.11666666666666667,Mon,F
2338,J,62.0,15.0,20.0,0.0,17.35,Wed,VF
2339,J,56.0,18.0,20.0,0.0,17.2,Wed,VF
2340,J,64.0,28.0,20.0,0.0,16.8,Wed,VF
2341,J,63.0,10.0,20.0,0.0,19.15,Wed,VF
2342,J,57.0,73.0,20.0,0.0,16.466666666666665,Wed,VF
2343,J,577.0,78.0,20.0,0.0,13.1,Sun,F
2344,J,578.0,70.0,20.0,0.0,13.083333333333334,Sun,F
2345,J,578.0,234.0,20.0,49.0,14.683333333333334,Mon,F
2346,J,590.0,544.0,20.0,11.0,16.233333333333334,Mon,F
2347,J,64.0,29.0,20.0,0.0,21.2,Fri,VF
2348,J,599.0,148.0,20.0,3.0,17.55,Mon,VF
2349,J,602.0,164.0,20.0,0.0,19.566666666666666,Thu,VF
2350,J,592.0,167.0,20.0,0.0,20.65,Thu,VF
2351,J,599.0,29.0,20.0,0.0,13.033333333333333,Fri,VF
2352,J,597.0,54.0,20.0,0.0,15.05,Fri,VF
2353,J,595.0,71.0,20.0,0.0,13.1,Sun,F
2354,J,600.0,76.0,20.0,0.0,13.1,Sun,F
2355,J,603.0,70.0,20.0,0.0,13.233333333333333,Sun,F
2356,J,595.0,74.0,20.0,0.0,13.1,Sun,F
2357,J,66.0,118.0,20.0,0.0,13.516666666666667,Tue,VF
2358,J,67.0,12.0,20.0,0.0,18.133333333333333,Wed,VF
2359,J,63.0,11.0,20.0,0.0,18.116666666666667,Wed,VF
2360,J,63.0,180.0,20.0,0.0,16.483333333333334,Tue,VF
2361,J,57.0,279.0,20.0,0.0,9.333333333333334,Wed,VF
2362,J,57.0,37.0,20.0,0.0,12.7,Tue,VF
2363,J,54.0,46.0,20.0,0.0,17.566666666666666,Tue,VF
2364,J,61.0,65.0,20.0,0.0,17.083333333333332,Tue,VF
2365,J,61.0,68.0,20.0,0.0,17.766666666666666,Tue,VF
2366,J,54.0,10.0,20.0,0.0,12.633333333333333,Tue,VF
2367,J,56.0,91.0,20.0,0.0,14.083333333333334,Tue,VF
2368,J,6197.0,16.0,20.0,0.0,9.466666666666667,Thu,F
2369,J,616.0,70.0,20.0,0.0,13.1,Sun,F
2370,J,67.0,132.0,20.0,0.0,15.45,Thu,VF
2371,J,71.0,178.0,20.0,0.0,15.15,Wed,VF
2372,J,71.0,66.0,20.0,0.0,12.033333333333333,Sun,VF
2373,J,661.0,71.0,20.0,0.0,13.1,Sun,F
2374,J,663.0,168.0,20.0,157.0,16.766666666666666,Mon,M
2375,J,670.0,69.0,20.0,0.0,13.083333333333334,Sun,F
2376,J,673.0,76.0,20.0,0.0,13.1,Sun,F
2377,J,682.0,75.0,20.0,0.0,13.1,Sun,F
2378,J,65.0,108.0,20.0,0.0,15.05,Tue,VF
2379,J,73.0,147.0,20.0,0.0,10.283333333333333,Wed,VF
2380,J,64.0,241.0,20.0,0.0,12.866666666666667,Tue,VF
2381,J,72.0,242.0,20.0,0.0,14.583333333333334,Wed,VF
2382,J,683.0,76.0,20.0,0.0,13.1,Sun,F
2383,J,695.0,74.0,20.0,0.0,13.116666666666667,Sun,F
2384,J,69.0,257.0,20.0,0.0,10.383333333333333,Tue,VF
2385,J,66.0,256.0,20.0,0.0,10.95,Tue,VF
2386,J,67.0,259.0,20.0,0.0,10.633333333333333,Tue,VF
2387,J,65.0,270.0,20.0,0.0,10.0,Tue,VF
2388,J,74.0,322.0,20.0,0.0,11.7,Tue,VF
2389,J,695.0,142.0,20.0,0.0,15.416666666666666,Tue,F
2390,J,696.0,77.0,20.0,0.0,13.1,Sun,F
2391,J,72.0,317.0,20.0,0.0,11.95,Tue,VF
2392,J,20.0,413.0,20.0,0.0,17.2,Thu,VF
2393,J,696.0,71.0,20.0,0.0,13.1,Sun,F
2394,J,706.0,78.0,20.0,0.0,13.1,Sun,F
2395,J,707.0,69.0,20.0,0.0,13.116666666666667,Sun,F
2396,J,707.0,379.0,20.0,0.0,15.733333333333333,Tue,M
2397,J,71.0,116.0,20.0,0.0,20.633333333333333,Tue,VF
2398,J,706.0,77.0,20.0,0.0,13.083333333333334,Sun,F
2399,J,714.0,70.0,20.0,0.0,13.1,Sun,F
2400,J,722.0,69.0,20.0,0.0,13.083333333333334,Sun,F
2401,J,722.0,72.0,20.0,0.0,13.083333333333334,Sun,F
2402,J,712.0,71.0,20.0,0.0,13.083333333333334,Sun,F
2403,J,717.0,72.0,20.0,0.0,13.083333333333334,Sun,F
2404,J,719.0,69.0,20.0,0.0,13.083333333333334,Sun,F
2405,J,73.0,98.0,20.0,0.0,14.833333333333334,Tue,VF
2406,J,75.0,10.0,20.0,0.0,17.416666666666668,Thu,VF
2407,J,73.0,268.0,20.0,0.0,15.866666666666667,Wed,VF
2408,J,68.0,278.0,20.0,0.0,16.8,Wed,VF
2409,J,74.0,275.0,20.0,0.0,16.483333333333334,Wed,VF
2410,J,75.0,151.0,20.0,0.0,20.65,Wed,VF
2411,J,72.0,387.0,50.0,50.0,13.15,Thu,VF
2412,J,69.0,139.0,20.0,0.0,8.25,Tue,VF
2413,J,73.0,25.0,20.0,0.0,17.5,Tue,VF
2414,J,79.0,353.0,20.0,0.0,11.0,Thu,VF
2415,J,75.0,362.0,20.0,0.0,11.1,Thu,VF
2416,J,79.0,562.0,20.0,0.0,15.583333333333334,Mon,VF
2417,J,79.0,73.0,20.0,0.0,16.7,Tue,VF
2418,J,81.0,73.0,20.0,0.0,16.7,Tue,VF
2419,J,80.0,70.0,20.0,0.0,17.35,Tue,VF
2420,J,779.0,1118.0,20.0,78.0,18.083333333333332,Wed,M
2421,J,787.0,1114.0,20.0,8.0,13.933333333333334,Fri,F
2422,J,786.0,31.0,20.0,100.0,21.716666666666665,Tue,F
2423,J,779.0,36.0,20.0,98.0,21.7,Tue,F
2424,J,776.0,1109.0,20.0,0.0,14.266666666666667,Fri,F
2425,J,781.0,1117.0,20.0,263.0,14.383333333333333,Fri,M
2426,J,790.0,1111.0,20.0,80.0,13.983333333333333,Fri,M
2427,J,786.0,88.0,20.0,8.0,16.266666666666666,Mon,F
2428,J,75.0,298.0,20.0,0.0,15.783333333333333,Mon,VF
2429,J,86.0,613.0,20.0,0.0,10.4,Tue,VF
2430,J,78.0,672.0,20.0,245.0,10.833333333333334,Tue,F
2431,J,80.0,322.0,20.0,0.0,9.8,Thu,VF
2432,J,86.0,10.0,50.0,0.0,17.016666666666666,Mon,VF
2433,J,91.0,10.0,20.0,0.0,13.116666666666667,Thu,VF
2434,J,81.0,10.0,20.0,0.0,13.116666666666667,Thu,VF
2435,J,82.0,10.0,20.0,0.0,15.383333333333333,Thu,VF
2436,J,78.0,10.0,20.0,0.0,15.383333333333333,Thu,VF
2437,J,91.0,566.0,20.0,0.0,14.383333333333333,Thu,VF
2438,J,77.0,10.0,20.0,0.0,14.2,Thu,VF
2439,J,91.0,10.0,20.0,0.0,14.2,Thu,VF
2440,J,91.0,10.0,20.0,0.0,19.083333333333332,Wed,VF
2441,J,76.0,10.0,20.0,0.0,19.083333333333332,Wed,VF
2442,J,86.0,158.0,20.0,0.0,2.6833333333333336,Tue,VF
2443,J,88.0,343.0,20.0,0.0,9.716666666666667,Tue,VF
2444,J,874.0,315.0,20.0,2.0,14.8,Mon,F
2445,J,88.0,97.0,20.0,0.0,14.7,Tue,VF
2446,J,91.0,104.0,20.0,0.0,14.7,Tue,VF
2447,J,91.0,10.0,50.0,0.0,17.416666666666668,Mon,F
2448,J,94.0,10.0,20.0,0.0,18.333333333333332,Mon,VF
2449,J,87.0,10.0,50.0,0.0,17.916666666666668,Mon,VF
2450,J,880.0,15.0,20.0,2990.0,17.466666666666665,Tue,VF
2451,J,890.0,222.0,20.0,3198.0,17.566666666666666,Tue,M
2452,J,886.0,314.0,20.0,3611.0,17.65,Tue,M
2453,J,882.0,430.0,20.0,2949.0,10.5,Wed,M
2454,J,892.0,435.0,20.0,1.0,16.833333333333332,Fri,F
2455,J,880.0,59.0,20.0,3488.0,17.683333333333334,Tue,F
2456,J,94.0,270.0,20.0,0.0,5.783333333333333,Tue,VF
2457,J,89.0,275.0,20.0,0.0,21.883333333333333,Mon,VF
2458,J,94.0,282.0,20.0,0.0,21.683333333333334,Mon,VF
2459,J,85.0,166.0,20.0,0.0,13.833333333333334,Wed,VF
2460,J,20.0,68.0,20.0,0.0,13.216666666666667,Tue,VF
2461,J,20.0,10.0,20.0,0.0,13.75,Tue,VF
2462,J,911.0,21.0,10.0,3.0,15.183333333333334,Tue,VF
2463,J,911.0,16.0,10.0,3.0,10.933333333333334,Wed,F
2464,J,910.0,23.0,10.0,3.0,16.766666666666666,Tue,F
2465,J,910.0,17.0,10.0,3.0,10.8,Tue,F
2466,J,917.0,21.0,10.0,4.0,9.283333333333333,Thu,F
2467,J,88.0,1387.0,20.0,0.0,9.733333333333333,Tue,VF
2468,J,87.0,1389.0,20.0,0.0,9.716666666666667,Tue,VF
2469,J,98.0,2098.0,20.0,0.0,9.733333333333333,Tue,VF
2470,J,89.0,217.0,20.0,0.0,10.45,Tue,VF
2471,J,91.0,217.0,20.0,0.0,9.716666666666667,Tue,VF
2472,J,99.0,22.0,20.0,0.0,9.716666666666667,Tue,VF
2473,J,94.0,34.0,20.0,0.0,9.733333333333333,Tue,VF
2474,J,98.0,494.0,20.0,0.0,9.683333333333334,Tue,VF
2475,J,96.0,31.0,20.0,0.0,16.283333333333335,Tue,VF
2476,J,95.0,806.0,10.0,0.0,20.783333333333335,Sun,VF
2477,J,100.0,14.0,20.0,0.0,16.7,Wed,VF
2478,J,98.0,13.0,20.0,0.0,16.733333333333334,Wed,VF
2479,J,96.0,177.0,20.0,0.0,17.766666666666666,Tue,VF
2480,J,96.0,40.0,20.0,0.0,15.966666666666667,Wed,VF
2481,J,95.0,472.0,10.0,0.0,22.35,Fri,VF
2482,J,96.0,466.0,20.0,0.0,22.283333333333335,Fri,VF
2483,J,87.0,51.0,10.0,0.0,19.45,Tue,VF
2484,J,91.0,55.0,20.0,0.0,18.816666666666666,Tue,VF
2485,J,94.0,10.0,20.0,0.0,17.533333333333335,Wed,VF
2486,J,98.0,10.0,20.0,0.0,17.533333333333335,Wed,VF
2487,J,102.0,55.0,20.0,0.0,9.783333333333333,Tue,VF
2488,J,959.0,307.0,20.0,0.0,13.05,Thu,M
2489,J,960.0,308.0,20.0,0.0,9.916666666666666,Thu,M
2490,J,93.0,355.0,20.0,0.0,12.566666666666666,Thu,VF
2491,J,98.0,361.0,20.0,0.0,12.583333333333334,Thu,VF
2492,J,103.0,443.0,10.0,0.0,7.783333333333333,Sat,VF
2493,J,103.0,453.0,10.0,0.0,22.933333333333334,Fri,VF
2494,J,89.0,798.0,20.0,0.0,20.216666666666665,Tue,VF
2495,J,92.0,13.0,10.0,0.0,9.683333333333334,Sat,VF
2496,J,97.0,308.0,20.0,0.0,15.633333333333333,Tue,VF
2497,J,95.0,398.0,20.0,0.0,17.466666666666665,Wed,VF
2498,J,94.0,398.0,30.0,0.0,18.683333333333334,Wed,VF
2499,J,91.0,405.0,10.0,0.0,12.866666666666667,Sat,VF
2500,J,91.0,405.0,20.0,0.0,12.866666666666667,Sat,VF
2501,J,102.0,419.0,10.0,0.0,8.266666666666667,Sat,VF
2502,J,104.0,412.0,20.0,0.0,8.25,Sat,VF
2503,J,93.0,498.0,10.0,0.0,8.5,Sat,VF
2504,J,98.0,593.0,20.0,0.0,20.816666666666666,Tue,VF
2505,J,101.0,616.0,20.0,0.0,16.55,Tue,VF
2506,J,99.0,831.0,20.0,0.0,19.95,Tue,VF
2507,J,9910.0,52.0,20.0,29.0,9.616666666666667,Thu,M
2508,J,102.0,368.0,20.0,0.0,14.766666666666667,Tue,VF
2509,J,99.0,364.0,30.0,0.0,16.633333333333333,Tue,VF
2510,J,106.0,52.0,20.0,0.0,10.05,Tue,VF
2511,J,102.0,810.0,100.0,0.0,14.516666666666667,Mon,M
2512,J,106.0,804.0,200.0,0.0,13.633333333333333,Mon,M
2513,J,100.0,803.0,20.0,0.0,13.916666666666666,Mon,F
2514,J,107.0,867.0,200.0,0.0,9.966666666666667,Tue,M
2515,J,102.0,99.0,20.0,0.0,17.95,Tue,VF
2516,K,142.0,42.0,10.0,0.0,16.75,Tue,VF
2517,K,155.0,41.0,10.0,0.0,16.0,Thu,VF
2518,K,905.0,28.0,10.0,0.0,16.716666666666665,Tue,VF
2519,K,912.0,27.0,10.0,0.0,17.083333333333332,Tue,VF
2520,K,912.0,36.0,10.0,0.0,17.183333333333334,Tue,VF
2521,K,908.0,51.0,10.0,0.0,16.266666666666666,Thu,F
2522,L,1003.0,4349.0,20.0,0.0,13.983333333333333,Tue,F
2523,L,104.0,3326.0,20.0,0.0,10.133333333333333,Fri,VF
2524,L,101.0,3358.0,20.0,0.0,16.233333333333334,Wed,VF
2525,L,96.0,3507.0,20.0,0.0,9.966666666666667,Fri,VF
2526,L,95.0,3535.0,20.0,0.0,10.8,Wed,VF
2527,L,96.0,3570.0,20.0,0.0,10.383333333333333,Fri,VF
2528,L,95.0,3603.0,20.0,0.0,16.55,Wed,VF
2529,L,102.0,4293.0,20.0,0.0,13.816666666666666,Tue,VF
2530,L,106.0,4617.0,20.0,0.0,16.433333333333334,Fri,VF
2531,L,95.0,5012.0,20.0,0.0,16.733333333333334,Fri,VF
2532,L,107.0,5609.0,20.0,0.0,16.2,Fri,VF
2533,L,99.0,13741.0,10.0,0.0,13.733333333333333,Thu,VF
2534,L,99.0,11515.0,20.0,0.0,16.366666666666667,Thu,VF
2535,L,110.0,11521.0,20.0,0.0,16.766666666666666,Thu,VF
2536,L,1059.0,2778.0,10.0,0.0,5.766666666666667,Thu,VF
2537,L,1067.0,2776.0,10.0,0.0,5.716666666666667,Thu,VF
2538,L,1068.0,2784.0,20.0,0.0,10.416666666666666,Mon,VF
2539,L,1055.0,4784.0,10.0,0.0,14.233333333333333,Mon,VF
2540,L,1064.0,1843.0,10.0,0.0,6.033333333333333,Fri,VF
2541,L,1064.0,1841.0,10.0,0.0,6.716666666666667,Fri,VF
2542,L,1055.0,1839.0,10.0,0.0,6.716666666666667,Fri,VF
2543,L,109.0,3362.0,20.0,0.0,12.533333333333333,Mon,VF
2544,L,117.0,6202.0,20.0,0.0,13.2,Mon,VF
2545,L,124.0,4767.0,20.0,0.0,16.8,Fri,VF
2546,L,128.0,4949.0,20.0,0.0,16.516666666666666,Fri,VF
2547,L,132.0,6544.0,20.0,0.0,16.783333333333335,Fri,VF
2548,L,131.0,6637.0,20.0,0.0,10.65,Mon,VF
2549,L,131.0,6661.0,20.0,0.0,9.416666666666666,Mon,VF
2550,L,141.0,781.0,20.0,0.0,9.583333333333334,Mon,VF
2551,L,138.0,1078.0,20.0,0.0,9.5,Mon,VF
2552,L,135.0,2522.0,20.0,0.0,9.5,Mon,VF
2553,L,141.0,2804.0,20.0,0.0,9.466666666666667,Mon,VF
2554,L,137.0,138.0,20.0,0.0,9.533333333333333,Mon,VF
2555,L,133.0,10318.0,20.0,0.0,11.016666666666667,Mon,VF
2556,L,1416.0,2760.0,10.0,0.0,11.783333333333333,Wed,VF
2557,L,1413.0,2755.0,10.0,0.0,12.616666666666667,Wed,VF
2558,L,1406.0,2757.0,10.0,0.0,6.966666666666667,Wed,VF
2559,L,1413.0,2757.0,10.0,0.0,12.616666666666667,Wed,VF
2560,L,150.0,5846.0,20.0,0.0,16.283333333333335,Fri,VF
2561,L,147.0,5936.0,20.0,0.0,18.7,Tue,VF
2562,L,153.0,2434.0,20.0,0.0,4.65,Fri,VF
2563,L,152.0,2610.0,20.0,0.0,5.266666666666667,Fri,VF
2564,L,145.0,8734.0,20.0,0.0,12.116666666666667,Fri,VF
2565,L,1504.0,4440.0,20.0,0.0,14.05,Tue,F
2566,L,143.0,3538.0,20.0,0.0,10.0,Fri,VF
2567,L,156.0,3568.0,20.0,0.0,10.883333333333333,Wed,VF
2568,L,147.0,3628.0,20.0,0.0,10.216666666666667,Fri,VF
2569,L,145.0,3659.0,20.0,0.0,10.433333333333334,Fri,VF
2570,L,147.0,2341.0,20.0,0.0,20.85,Mon,VF
2571,L,166.0,6060.0,20.0,0.0,17.916666666666668,Tue,VF
2572,L,168.0,7578.0,100.0,0.0,13.533333333333333,Fri,F
2573,L,174.0,11369.0,100.0,0.0,13.633333333333333,Fri,F
2574,L,176.0,12572.0,20.0,0.0,15.816666666666666,Thu,VF
2575,L,168.0,12602.0,20.0,0.0,13.8,Thu,VF
2576,L,180.0,12596.0,20.0,0.0,14.433333333333334,Thu,F
2577,L,184.0,8021.0,20.0,0.0,16.7,Fri,VF
