,EngDispl,NumCyl,Transmission,FE,AirAspirationMethod,NumGears,TransLockup,TransCreeperGear,DriveDesc,IntakeValvePerCyl,ExhaustValvesPerCyl,CarlineClassDesc,VarValveTiming,VarValveLift
1505,2.4,4,A4,42.6,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1506,2.4,4,S6,46.8,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1507,3.5,6,A4,40.3,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,1,1,MidsizeCars,1.0,0.0
1508,3.5,6,A4,41.2,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,1,1,MidsizeCars,1.0,0.0
1509,3.6,6,S6,35.6,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1510,2.4,4,A4,48.1,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1511,2.4,4,A4,41.6998,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1512,2.7,6,A4,38.3,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,0.0,0.0
1513,3.5,6,A6,37.6,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,0.0,0.0
1514,2.4,4,A4,41.6998,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1515,2.7,6,A4,38.3,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,0.0,0.0
1516,3.5,6,A6,37.6,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,0.0,0.0
1517,5.7,12,AM6,21.7,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,0.0
1518,5.7,12,M6,21.3,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,0.0
1519,3.5,6,S6,33.5,NaturallyAspirated,6,1.0,1.0,FourWheelDrive,2,2,MidsizeCars,1.0,0.0
1520,3.0,6,S6,35.4655,NaturallyAspirated,6,1.0,1.0,FourWheelDrive,2,2,MidsizeCars,1.0,0.0
1521,2.5,4,A6,42.908,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1522,2.5,4,M6,40.2,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1523,3.0,6,A6,37.9,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1524,3.5,6,S6,37.4,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1525,2.5,4,AV,51.6,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1526,2.5,4,M6,44.2,NaturallyAspirated,6,0.0,1.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1527,2.5,4,A6,47.6493,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1529,2.0,4,A4,47.7,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1530,2.0,4,M5,48.2,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1531,2.0,4,M5,49.217,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1532,3.7,6,M6,34.7305,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,1.0
1533,3.7,6,S7,37.065,NaturallyAspirated,7,1.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,1.0
1534,3.7,6,S7,35.162,NaturallyAspirated,7,1.0,0.0,FourWheelDrive,2,2,MidsizeCars,1.0,1.0
1535,4.2,8,S6,34.4855,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,0.0
1536,5.0,8,S6,29.7559,Supercharged,6,1.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,0.0
1537,5.0,8,S6,32.6701,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,1.0
1538,2.4,4,A5,44.6,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1539,2.4,4,M5,44.6,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1540,2.7,6,A5,39.8,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1541,3.5,6,S6,38.3,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1542,3.5,6,S6,36.5564,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,0.0
1543,3.5,6,S6,34.7494,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,MidsizeCars,1.0,0.0
1544,4.6,8,S8,34.0499,NaturallyAspirated,8,1.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,0.0
1545,4.6,8,S8,33.5509,NaturallyAspirated,8,1.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,0.0
1546,4.6,8,S8,32.1499,NaturallyAspirated,8,1.0,0.0,AllWheelDrive,2,2,MidsizeCars,1.0,0.0
1547,4.6,8,S8,33.5509,NaturallyAspirated,8,1.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,0.0
1548,4.6,8,S8,32.1499,NaturallyAspirated,8,1.0,0.0,AllWheelDrive,2,2,MidsizeCars,1.0,0.0
1549,5.0,8,Other,30.3,NaturallyAspirated,1,0.0,0.0,AllWheelDrive,2,2,MidsizeCars,1.0,0.0
1550,3.0,6,S6,35.4655,NaturallyAspirated,6,1.0,1.0,FourWheelDrive,2,2,MidsizeCars,1.0,0.0
1551,2.5,4,A6,42.908,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1552,2.5,4,M6,40.2,NaturallyAspirated,6,0.0,1.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1553,3.0,6,A6,37.9,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1554,2.5,4,AV,51.6,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1555,2.5,4,A6,47.6493,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1556,2.5,4,M6,44.2,NaturallyAspirated,6,0.0,1.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1557,3.5,6,S6,33.5,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,MidsizeCars,1.0,0.0
1558,3.5,6,S6,37.4,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1559,2.5,4,M6,40.1931,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1560,2.5,4,S5,41.6642,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1561,3.7,6,S6,34.8235,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1562,2.3,4,M6,34.7,Turbocharged,6,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1563,3.5,6,A7,36.2,NaturallyAspirated,7,1.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,0.0
1564,3.5,6,A7,33.2,NaturallyAspirated,7,1.0,0.0,FourWheelDrive,2,2,MidsizeCars,1.0,0.0
1565,5.5,8,A7,33.0,NaturallyAspirated,7,1.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,0.0
1566,5.5,8,A7,32.3,NaturallyAspirated,7,1.0,0.0,FourWheelDrive,2,2,MidsizeCars,1.0,0.0
1567,6.3,8,A7,27.1158,NaturallyAspirated,7,1.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,0.0
1568,2.4,4,S4,42.2146,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,0.0,1.0
1569,2.5,4,AV,45.6729,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1570,3.5,6,M6,37.9499,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1571,3.5,6,AVS6,38.0347,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1572,2.5,4,AV,46.6,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1573,3.5,6,AVS6,36.4102,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1574,2.0,4,M6,43.0,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1575,2.0,4,AV,47.5129,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1576,2.5,4,M6,39.6,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1577,2.5,4,AVS6,42.6998,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1578,1.6,4,A4,46.5,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1579,1.6,4,M5,47.3,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1580,1.8,4,AV,47.5,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1581,1.8,4,A4,44.9,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1582,1.8,4,M6,44.2,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1583,6.7,12,S6,24.2,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,MidsizeCars,1.0,0.0
1584,2.8,6,S6,37.1185,Turbocharged,6,0.0,0.0,AllWheelDrive,2,2,MidsizeCars,1.0,0.0
1585,2.4,4,S6,46.9,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1586,2.4,4,S6,46.8,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1587,3.6,6,S6,35.6,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1588,2.5,4,M6,37.0574,NaturallyAspirated,6,0.0,0.0,AllWheelDrive,2,2,MidsizeCars,0.0,1.0
1589,2.5,4,M6,34.6,Turbocharged,6,0.0,0.0,AllWheelDrive,2,2,MidsizeCars,1.0,0.0
1590,2.5,4,AV,42.9215,NaturallyAspirated,1,1.0,0.0,AllWheelDrive,2,2,MidsizeCars,0.0,1.0
1591,3.6,6,S5,34.2708,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,MidsizeCars,0.0,1.0
1592,2.5,4,M6,46.8,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1593,2.5,4,S6,45.0566,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1594,3.5,6,S6,39.8,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1595,2.4,4,AV,48.2,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1596,1.8,4,AV,69.6404,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1597,2.0,4,S6,42.0,Turbocharged,6,0.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1598,3.0,6,S6,32.0,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,MidsizeCars,1.0,0.0
1599,4.4,8,S6,30.8,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,MidsizeCars,1.0,0.0
1600,3.2,6,S6,36.4,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,MidsizeCars,1.0,0.0
1601,4.2,8,S6,31.5002,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,LargeCars,1.0,0.0
1602,3.0,6,S8,39.4937,Turbocharged,8,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,1.0
1603,4.4,8,S8,30.9537,Turbocharged,8,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1604,4.4,8,S8,30.562,Turbocharged,8,1.0,0.0,AllWheelDrive,2,2,LargeCars,1.0,0.0
1605,4.4,8,S6,30.1726,Turbocharged,6,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1606,4.4,8,S6,27.7,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,LargeCars,1.0,0.0
1607,4.4,8,S6,29.4521,Turbocharged,6,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1608,4.4,8,S6,27.7,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,LargeCars,1.0,0.0
1609,6.0,12,S8,26.7495,Turbocharged,8,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1610,3.9,6,A4,37.3,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,1,1,LargeCars,1.0,0.0
1611,3.9,6,A4,36.6,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,1,1,LargeCars,1.0,0.0
1612,4.6,8,A4,31.9,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,0.0,0.0
1613,4.6,8,A4,31.9,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,0.0,0.0
1614,4.6,8,A4,31.9,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,0.0,0.0
1615,4.6,8,A4,22.7,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,0.0,0.0
1616,4.6,8,A4,24.5,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,0.0,0.0
1617,3.5,6,A4,40.3,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,1,1,LargeCars,1.0,0.0
1618,3.5,6,A4,41.2,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,1,1,LargeCars,1.0,0.0
1619,3.9,6,A4,37.3,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,1,1,LargeCars,1.0,0.0
1620,3.5,6,A5,32.1,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,LargeCars,0.0,0.0
1621,5.7,8,A5,31.9,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,1,1,LargeCars,1.0,0.0
1622,2.7,6,A4,35.7,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,0.0,0.0
1623,3.5,6,A4,34.2,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,0.0,0.0
1624,5.7,8,A5,34.5,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,1,1,LargeCars,1.0,0.0
1625,6.1,8,A5,26.0,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,1,1,LargeCars,0.0,0.0
1626,2.7,6,A4,35.7,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,0.0,0.0
1627,3.5,6,A4,34.2,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,0.0,0.0
1628,5.7,8,A5,34.5,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,1,1,LargeCars,1.0,0.0
1629,6.1,8,A5,26.0,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,1,1,LargeCars,0.0,0.0
1630,3.5,6,A5,32.1,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,LargeCars,0.0,0.0
1631,5.7,8,A5,31.9,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,1,1,LargeCars,1.0,0.0
1632,4.6,8,A4,33.3052,NaturallyAspirated,4,1.0,1.0,TwoWheelDriveRear,1,1,LargeCars,0.0,0.0
1633,3.5,6,S6,34.9,NaturallyAspirated,6,1.0,1.0,FourWheelDrive,2,2,LargeCars,1.0,0.0
1634,3.5,6,A6,34.7,Turbocharged,6,1.0,1.0,AllWheelDrive,2,2,LargeCars,1.0,0.0
1635,3.5,6,S6,37.4,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,1.0,0.0
1636,3.5,6,A6,27.8,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,1.0,0.0
1637,2.4,4,M5,43.1043,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,LargeCars,1.0,1.0
1638,2.4,4,A5,43.2916,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,1.0,1.0
1639,3.5,6,A5,41.2,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,1.0,1.0
1640,3.3,6,A5,36.2,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,1.0,0.0
1641,3.8,6,A5,35.6,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,1.0,0.0
1642,3.8,6,A6,38.3,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1643,4.6,8,A6,34.2,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1644,2.4,4,A5,44.4,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,1.0,0.0
1645,2.4,4,M5,44.8,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,LargeCars,1.0,0.0
1646,3.3,6,A5,40.1,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,1.0,0.0
1647,3.5,6,S7,34.1997,NaturallyAspirated,7,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1648,3.5,6,S5,30.5499,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,LargeCars,1.0,0.0
1649,4.5,8,S5,29.6,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1650,4.5,8,S5,27.2,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,LargeCars,1.0,0.0
1651,5.0,8,S6,29.7559,Supercharged,6,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1652,5.0,8,S6,32.6701,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,1.0
1653,5.0,8,S6,31.0736,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,1.0
1654,4.6,8,A4,33.3052,NaturallyAspirated,4,1.0,1.0,TwoWheelDriveRear,1,1,LargeCars,0.0,0.0
1655,3.5,6,A6,31.5,NaturallyAspirated,6,1.0,1.0,FourWheelDrive,2,2,LargeCars,1.0,0.0
1656,3.5,6,A6,34.7,Turbocharged,6,1.0,1.0,FourWheelDrive,2,2,LargeCars,1.0,0.0
1657,3.5,6,A6,33.0,NaturallyAspirated,6,1.0,1.0,TwoWheelDriveFront,2,2,LargeCars,1.0,0.0
1658,4.6,8,A4,33.3052,NaturallyAspirated,4,1.0,1.0,TwoWheelDriveRear,1,1,LargeCars,0.0,0.0
1659,4.2,8,A6,24.1837,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1660,4.7,8,A6,25.5102,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1661,5.5,12,A5,21.4,Turbocharged,5,1.0,0.0,TwoWheelDriveRear,2,1,LargeCars,1.0,0.0
1662,6.0,12,A5,21.4,Turbocharged,5,1.0,0.0,TwoWheelDriveRear,2,1,LargeCars,1.0,0.0
1663,6.0,12,A5,21.7,Turbocharged,5,1.0,0.0,TwoWheelDriveRear,2,1,LargeCars,1.0,0.0
1664,5.5,8,A7,32.0,NaturallyAspirated,7,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1665,5.5,8,A7,29.8,NaturallyAspirated,7,1.0,0.0,FourWheelDrive,2,2,LargeCars,1.0,0.0
1666,5.5,12,A5,23.9,Turbocharged,5,1.0,0.0,TwoWheelDriveRear,2,1,LargeCars,1.0,0.0
1667,6.3,8,A7,24.6,NaturallyAspirated,7,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1668,6.0,12,A5,23.1,Turbocharged,5,1.0,0.0,TwoWheelDriveRear,2,1,LargeCars,1.0,0.0
1669,3.5,6,A7,35.0,NaturallyAspirated,7,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1670,4.8,8,A7,33.2603,NaturallyAspirated,7,1.0,0.0,AllWheelDrive,2,2,LargeCars,1.0,1.0
1671,4.8,8,A7,33.2603,NaturallyAspirated,7,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,1.0
1672,4.8,8,A7,32.0263,Turbocharged,7,1.0,0.0,AllWheelDrive,2,2,LargeCars,1.0,1.0
1673,6.6,12,S8,27.3,Turbocharged,8,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1674,6.7,12,S6,24.2,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,LargeCars,1.0,0.0
1675,3.5,6,S6,39.8,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveFront,2,2,LargeCars,1.0,0.0
1676,2.0,4,M6,40.4003,Turbocharged,6,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1677,2.0,4,S6,38.8702,Turbocharged,6,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1678,2.0,4,S6,60.1,Turbocharged,6,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,0.0,0.0
1679,2.0,4,S6,37.1,Turbocharged,6,0.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
1680,2.0,4,S6,37.7989,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,1.0
1681,3.0,6,S6,38.1696,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,SmallStationWagons,1.0,1.0
1682,3.0,6,M6,36.798,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,SmallStationWagons,1.0,1.0
1683,3.0,6,S6,35.5404,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,1.0
1684,3.0,6,M6,35.4606,NaturallyAspirated,6,0.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,1.0
1685,3.0,6,S6,38.3,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,SmallStationWagons,1.0,0.0
1686,3.6,6,S6,37.0,NaturallyAspirated,6,1.0,0.0,TwoWheelDriveRear,2,2,SmallStationWagons,1.0,0.0
1687,3.0,6,S6,36.1,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
1688,3.6,6,S6,37.2,NaturallyAspirated,6,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
1689,2.0,4,M5,43.9,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1690,2.0,4,AV,38.0,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1691,2.4,4,AV,35.3,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1692,2.4,4,M5,40.1,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1693,1.5,4,M5,46.2622,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1694,1.5,4,A5,49.3,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1695,1.5,4,S5,47.4,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1696,2.0,4,A4,42.6,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1697,2.0,4,M5,43.5,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1698,3.5,6,S5,33.3,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveRear,2,2,SmallStationWagons,1.0,0.0
1699,3.5,6,S5,32.349,NaturallyAspirated,5,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
1700,1.6,4,A4,43.5,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1701,1.6,4,M5,44.2,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1702,2.0,4,A4,41.8,NaturallyAspirated,4,1.0,1.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1703,2.0,4,M5,42.8,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1704,2.0,4,AM6,34.7,Turbocharged,6,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
1705,2.4,4,M5,37.2218,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1706,2.4,4,AVS6,37.4911,NaturallyAspirated,1,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1707,1.8,4,M6,41.799,NaturallyAspirated,6,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1708,1.8,4,AV,43.2609,NaturallyAspirated,1,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1709,1.8,4,A4,43.7,NaturallyAspirated,4,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1710,1.8,4,M5,44.8,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1711,2.4,4,S5,40.0,NaturallyAspirated,5,1.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1712,2.4,4,M5,38.6,NaturallyAspirated,5,0.0,0.0,TwoWheelDriveFront,2,2,SmallStationWagons,1.0,0.0
1713,2.4,4,A4,35.5877,NaturallyAspirated,4,1.0,0.0,AllWheelDrive,2,2,SmallStationWagons,1.0,0.0
